"","id","cq","xmast","dim","lact","rpro","dnbr","x8"
"5744",100795,0,0,55,1,"OK/OPEN","-",NA
"5745",100796,0,0,38,1,"OK/OPEN","-",NA
"5746",100800,0,0,144,1,"PREG","-",NA
"5747",100802,0,0,0,0,"PREG","-",NA
"5748",100805,0,0,135,1,"BRED","-",NA
"5749",100813,0,0,99,1,"BRED","-",NA
"5750",100814,0,0,98,1,"BRED","-",NA
"5751",100817,0,0,129,1,"PREG","-",NA
"5752",100821,0,0,143,1,"BRED","-",NA
"5753",100828,0,0,92,1,"BRED","-",NA
"5754",100830,0,0,56,1,"OK/OPEN","-",NA
"5755",100833,0,0,0,0,"PREG","-",NA
"5756",100848,0,0,130,1,"BRED","-",NA
"5757",100850,0,0,71,1,"BRED","-",NA
"5758",100860,0,0,122,1,"PREG","-",NA
"5759",100862,0,0,127,1,"PREG","-",NA
"5760",100867,0,0,99,1,"BRED","-",NA
"5761",100876,0,0,127,1,"BRED","-",NA
"5762",100882,0,0,0,0,"PREG","-",NA
"5763",100885,0,0,128,1,"PREG","-",NA
"5764",100893,0,0,123,1,"BRED","-",NA
"5765",100894,0,0,67,1,"OK/OPEN","-",NA
"5766",100900,0,0,57,1,"OK/OPEN","-",NA
"5767",100916,0,0,68,1,"OK/OPEN","-",NA
"5768",100917,0,0,98,1,"BRED","-",NA
"5769",100923,0,0,60,1,"OK/OPEN","-",NA
"5770",100932,0,0,0,0,"PREG","-",NA
"5771",100940,0,0,101,1,"BRED","-",NA
"5772",100941,0,0,100,1,"BRED","-",NA
"5773",100942,0,0,0,0,"PREG","-",NA
"5774",100944,0,0,101,1,"BRED","-",NA
"5775",100951,0,0,55,1,"OK/OPEN","-",NA
"5776",100957,0,0,81,1,"BRED","-",NA
"5777",100958,0,0,92,1,"BRED","-",NA
"5778",100960,0,0,99,1,"BRED","-",NA
"5779",100965,0,0,84,1,"BRED","-",NA
"5780",100966,0,0,74,1,"OK/OPEN","-",NA
"5781",100967,0,0,84,1,"BRED","-",NA
"5782",100971,0,0,71,1,"OK/OPEN","-",NA
"5783",100979,0,0,11,1,"OK/OPEN","-",NA
"5784",100984,0,0,0,0,"PREG","-",NA
"5785",100996,0,0,0,0,"PREG","-",NA
"5786",101013,0,0,102,1,"BRED","-",NA
"5787",101021,0,0,0,0,"PREG","-",NA
"5788",101039,0,0,0,0,"PREG","-",NA
"5789",101041,0,0,96,1,"BRED","-",NA
"5790",101042,0,0,103,1,"BRED","-",NA
"5791",101046,0,0,0,0,"PREG","-",NA
"5792",101054,0,0,69,1,"OK/OPEN","-",NA
"5793",101055,0,0,93,1,"BRED","-",NA
"5794",101058,0,0,95,1,"BRED","-",NA
"5795",101059,0,0,96,1,"BRED","-",NA
"5796",101063,0,0,69,1,"OK/OPEN","-",NA
"5797",101068,0,0,97,1,"BRED","-",NA
"5798",101070,0,0,100,1,"BRED","-",NA
"5799",101071,0,0,96,1,"BRED","-",NA
"5800",101072,0,0,76,1,"BRED","-",NA
"5801",101073,0,0,70,1,"OK/OPEN","-",NA
"5802",101074,0,0,77,1,"BRED","-",NA
"5803",101075,0,0,74,1,"OK/OPEN","-",NA
"5804",101077,0,0,88,1,"BRED","-",NA
"5805",101080,0,0,75,1,"OK/OPEN","-",NA
"5806",101082,0,0,74,1,"OK/OPEN","-",NA
"5807",101083,0,0,73,1,"OK/OPEN","-",NA
"5808",101088,0,0,77,1,"BRED","-",NA
"5809",101089,0,0,83,1,"BRED","-",NA
"5810",101096,0,0,92,1,"BRED","-",NA
"5811",101097,0,0,55,1,"OK/OPEN","-",NA
"5812",101099,0,0,75,1,"OK/OPEN","-",NA
"5813",101105,0,0,71,1,"OK/OPEN","-",NA
"5814",101107,0,0,91,1,"BRED","-",NA
"5815",101109,0,0,78,1,"BRED","-",NA
"5816",101114,0,0,92,1,"BRED","-",NA
"5817",101119,0,0,100,1,"BRED","-",NA
"5818",101122,0,1,104,1,"BRED","-",NA
"5819",101123,0,0,69,1,"OK/OPEN","-",NA
"5820",101124,0,0,0,0,"PREG","-",NA
"5821",101138,0,0,93,1,"BRED","-",NA
"5822",101139,0,0,53,1,"OK/OPEN","-",NA
"5823",101140,0,0,79,1,"BRED","-",NA
"5824",101141,0,0,110,1,"BRED","-",NA
"5825",101142,0,0,95,1,"BRED","-",NA
"5826",101143,0,0,97,1,"BRED","-",NA
"5827",101146,0,0,75,1,"OK/OPEN","-",NA
"5828",101155,0,0,76,1,"BRED","-",NA
"5829",101161,0,0,74,1,"OK/OPEN","-",NA
"5830",101167,0,0,0,0,"PREG","-",NA
"5831",101169,0,0,76,1,"BRED","-",NA
"5832",101171,0,0,74,1,"OK/OPEN","-",NA
"5833",101172,0,0,94,1,"BRED","-",NA
"5834",101178,0,0,90,1,"BRED","-",NA
"5835",101179,0,0,52,1,"OK/OPEN","-",NA
"5836",101187,0,0,8,1,"OK/OPEN","-",NA
"5837",101189,0,0,77,1,"BRED","-",NA
"5838",101195,0,0,76,1,"BRED","-",NA
"5839",101199,0,0,51,1,"OK/OPEN","-",NA
"5840",101208,0,0,93,1,"BRED","-",NA
"5841",101217,0,0,71,1,"OK/OPEN","-",NA
"5842",101222,0,0,57,1,"OK/OPEN","-",NA
"5843",101227,0,0,58,1,"OK/OPEN","-",NA
"5844",101229,0,0,0,0,"PREG","-",NA
"5845",101230,0,0,16,1,"OK/OPEN","-",NA
"5846",101234,0,0,70,1,"OK/OPEN","-",NA
"5847",101251,0,0,0,0,"PREG","-",NA
"5848",101252,0,0,0,0,"PREG","-",NA
"5849",101253,0,0,80,1,"BRED","-",NA
"5850",101265,0,0,0,0,"PREG","-",NA
"5851",101272,0,0,16,1,"OK/OPEN","-",NA
"5852",101278,0,0,0,0,"PREG","-",NA
"5853",101286,0,0,0,0,"PREG","-",NA
"5854",101287,0,0,0,0,"PREG","-",NA
"5855",101288,0,0,0,0,"PREG","-",NA
"5856",101293,0,0,0,0,"PREG","-",NA
"5857",101304,0,0,61,1,"OK/OPEN","-",NA
"5858",101311,0,0,0,0,"PREG","-",NA
"5859",101312,0,0,0,0,"PREG","-",NA
"5860",101314,0,0,55,1,"OK/OPEN","-",NA
"5861",101321,0,0,0,0,"PREG","-",NA
"5862",101325,0,0,88,1,"BRED","-",NA
"5863",101329,0,0,0,0,"PREG","-",NA
"5864",101331,0,0,79,1,"NO BRED","PROD",NA
"5865",101333,0,0,0,0,"PREG","-",NA
"5866",101339,0,0,73,1,"OK/OPEN","-",NA
"5867",101341,0,0,71,1,"OK/OPEN","-",NA
"5868",101342,0,0,0,0,"PREG","-",NA
"5869",101352,0,0,48,1,"OK/OPEN","-",NA
"5870",101353,0,0,11,1,"OK/OPEN","-",NA
"5871",101357,0,0,19,1,"OK/OPEN","-",NA
"5872",101358,0,0,70,1,"OK/OPEN","-",NA
"5873",101363,0,0,0,0,"PREG","-",NA
"5874",101369,0,0,0,0,"PREG","-",NA
"5875",101380,0,0,79,1,"BRED","-",NA
"5876",101381,0,0,75,1,"OK/OPEN","-",NA
"5877",101387,0,0,75,1,"OK/OPEN","-",NA
"5878",101388,0,0,75,1,"OK/OPEN","-",NA
"5879",101389,0,0,75,1,"OK/OPEN","-",NA
"5880",101391,0,0,11,1,"OK/OPEN","-",NA
"5881",101395,0,0,58,1,"OK/OPEN","-",NA
"5882",101397,0,0,57,1,"NO BRED","PROD",NA
"5883",101400,0,0,0,0,"PREG","-",NA
"5884",101403,0,0,77,1,"BRED","-",NA
"5885",101406,0,0,0,0,"PREG","-",NA
"5886",101407,0,0,0,0,"PREG","-",NA
"5887",101409,0,0,0,0,"PREG","-",NA
"5888",101410,0,0,0,0,"PREG","-",NA
"5889",101411,0,0,72,1,"OK/OPEN","-",NA
"5890",101415,0,0,0,0,"PREG","-",NA
"5891",101424,0,0,75,1,"OK/OPEN","-",NA
"5892",101426,0,0,0,0,"NO BRED",NA,NA
"5893",101427,0,0,0,0,"PREG","-",NA
"5894",101430,0,0,67,1,"OK/OPEN","-",NA
"5895",101436,0,0,0,0,"PREG","-",NA
"5896",101445,0,0,0,0,"PREG","-",NA
"5897",101446,0,0,0,0,"PREG","-",NA
"5898",101449,0,0,37,1,"OK/OPEN","-",NA
"5899",101456,0,0,0,0,"PREG","-",NA
"5900",101464,0,0,60,1,"OK/OPEN","-",NA
"5901",101470,0,0,0,0,"PREG","-",NA
"5902",101471,0,0,77,1,"BRED","-",NA
"5903",101474,0,0,11,1,"OK/OPEN","-",NA
"5904",101481,0,0,0,0,"PREG","-",NA
"5905",101483,0,0,0,0,"PREG","-",NA
"5906",101486,0,0,76,1,"BRED","-",NA
"5907",101489,0,0,71,1,"OK/OPEN","-",NA
"5908",101490,0,0,0,0,"PREG","-",NA
"5909",101491,0,0,22,1,"OK/OPEN","-",NA
"5910",101495,0,0,67,1,"OK/OPEN","-",NA
"5911",101496,0,0,0,0,"PREG","-",NA
"5912",101499,0,0,13,1,"OK/OPEN","-",NA
"5913",101510,0,0,0,0,"PREG","-",NA
"5914",101512,0,0,12,1,"OK/OPEN","-",NA
"5915",101521,0,0,0,0,"NO BRED","HEALTH",NA
"5916",101528,0,0,58,1,"OK/OPEN","-",NA
"5917",101537,0,0,57,1,"OK/OPEN","-",NA
"5918",101540,0,0,0,0,"PREG","-",NA
"5919",101542,0,0,0,0,"PREG","-",NA
"5920",101544,0,0,7,1,"OK/OPEN","-",NA
"5921",101545,0,0,0,0,"PREG","-",NA
"5922",101549,0,0,0,0,"PREG","-",NA
"5923",101550,0,0,0,0,"PREG","-",NA
"5924",101562,0,0,8,1,"OK/OPEN","-",NA
"5925",101564,0,0,8,1,"OK/OPEN","-",NA
"5926",101566,0,0,61,1,"OK/OPEN","-",NA
"5927",101567,0,0,10,1,"OK/OPEN","-",NA
"5928",101575,0,0,66,1,"OK/OPEN","-",NA
"5929",101579,0,0,61,1,"OK/OPEN","-",NA
"5930",101590,0,0,0,0,"PREG","-",NA
"5931",101591,0,0,0,0,"PREG","-",NA
"5932",101593,0,0,0,0,"PREG","-",NA
"5933",101598,0,0,0,0,"PREG","-",NA
"5934",101601,0,0,7,1,"OK/OPEN","-",NA
"5935",101603,0,0,0,0,"PREG","-",NA
"5936",101605,0,0,0,0,"PREG","-",NA
"5937",101606,0,0,0,0,"PREG","-",NA
"5938",101609,0,0,0,0,"PREG","-",NA
"5939",101611,0,0,0,0,"PREG","-",NA
"5940",101612,0,0,58,1,"OK/OPEN","-",NA
"5941",101615,0,0,0,0,"PREG","-",NA
"5942",101624,0,0,0,0,"PREG","-",NA
"5943",101625,0,0,0,0,"PREG","-",NA
"5944",101626,0,0,0,0,"PREG","-",NA
"5945",101627,0,0,0,0,"PREG","-",NA
"5946",101628,0,0,0,0,"PREG","-",NA
"5947",101637,0,0,0,0,"PREG","-",NA
"5948",101638,0,0,0,0,"PREG","-",NA
"5949",101647,0,0,0,0,"PREG","-",NA
"5950",101658,0,0,0,0,"PREG","-",NA
"5951",101659,0,0,0,0,"PREG","-",NA
"5952",101663,0,0,0,0,"PREG","-",NA
"5953",101665,0,0,0,0,"PREG","-",NA
"5954",101668,0,0,9,1,"OK/OPEN","-",NA
"5955",101670,0,0,42,1,"OK/OPEN","-",NA
"5956",101673,0,0,0,0,"PREG","-",NA
"5957",101682,0,0,0,0,"PREG","-",NA
"5958",101684,0,0,0,0,"PREG","-",NA
"5959",101685,0,0,0,0,"PREG","-",NA
"5960",101688,0,0,42,1,"OK/OPEN","-",NA
"5961",101690,0,0,0,0,"PREG","-",NA
"5962",101691,0,0,0,0,"PREG","-",NA
"5963",101692,0,0,10,1,"OK/OPEN","-",NA
"5964",101693,0,0,0,0,"PREG","-",NA
"5965",101694,0,0,0,0,"PREG","-",NA
"5966",101695,0,0,0,0,"PREG","-",NA
"5967",101697,0,0,0,0,"PREG","-",NA
"5968",101700,0,0,0,0,"PREG","-",NA
"5969",101701,0,0,0,0,"PREG","-",NA
"5970",101705,0,0,0,0,"PREG","-",NA
"5971",101717,0,0,0,0,"PREG","-",NA
"5972",101718,0,0,0,0,"PREG","-",NA
"5973",101720,0,0,44,1,"OK/OPEN","-",NA
"5974",101722,0,0,0,0,"PREG","-",NA
"5975",101726,0,0,0,0,"PREG","-",NA
"5976",101728,0,0,0,0,"PREG","-",NA
"5977",101733,0,0,0,0,"PREG","-",NA
"5978",101736,0,0,0,0,"PREG","-",NA
"5979",101740,0,0,0,0,"PREG","-",NA
"5980",101748,0,0,0,0,"PREG","-",NA
"5981",101749,0,0,0,0,"PREG","-",NA
"5982",101750,0,0,7,1,"OK/OPEN","-",NA
"5983",101753,0,0,0,0,"PREG","-",NA
"5984",101756,0,0,0,0,"PREG","-",NA
"5985",101759,0,0,0,0,"PREG","-",NA
"5986",101764,0,0,0,0,"PREG","-",NA
"5987",101767,0,0,0,0,"PREG","-",NA
"5988",101769,0,0,6,1,"OK/OPEN","-",NA
"5989",101773,0,0,0,0,"PREG","-",NA
"5990",101775,0,0,0,0,"PREG","-",NA
"5991",101779,0,0,0,0,"PREG","-",NA
"5992",101780,0,0,0,0,"PREG","-",NA
"5993",101792,0,0,0,0,"PREG","-",NA
"5994",101794,0,0,0,0,"PREG","-",NA
"5995",101796,0,0,0,0,"PREG","-",NA
"5996",101798,0,0,15,1,"OK/OPEN","-",NA
"5997",101799,0,0,0,0,"PREG","-",NA
"5998",101801,0,0,0,0,"PREG","-",NA
"5999",101805,0,0,11,1,"OK/OPEN","-",NA
"6000",101806,0,0,0,0,"PREG","-",NA
"6001",101807,0,0,0,0,"PREG","-",NA
"6002",101813,0,0,0,0,"PREG","-",NA
"6003",101819,0,0,0,0,"PREG","-",NA
"6004",101820,0,0,11,1,"OK/OPEN","-",NA
"6005",101824,0,0,0,0,"PREG","-",NA
"6006",101826,0,0,0,0,"PREG","-",NA
"6007",101827,0,0,12,1,"OK/OPEN","-",NA
"6008",101832,0,0,12,1,"OK/OPEN","-",NA
"6009",101833,0,0,0,0,"PREG","-",NA
"6010",101840,0,0,17,1,"OK/OPEN","-",NA
"6011",101845,0,0,11,1,"OK/OPEN","-",NA
"6012",101847,0,0,0,0,"PREG","-",NA
"6013",101851,0,0,0,0,"PREG","-",NA
"6014",101852,0,0,0,0,"PREG","-",NA
"6015",101857,0,0,15,1,"OK/OPEN","-",NA
"6016",101860,0,0,0,0,"PREG","-",NA
"6017",101861,0,0,0,0,"PREG","-",NA
"6018",101865,0,0,0,0,"PREG","-",NA
"6019",101866,0,0,0,0,"PREG","-",NA
"6020",101870,0,0,0,0,"PREG","-",NA
"6021",101871,0,0,0,0,"PREG","-",NA
"6022",101874,0,0,11,1,"OK/OPEN","-",NA
"6023",101876,0,0,0,0,"PREG","-",NA
"6024",101879,0,0,0,0,"PREG","-",NA
"6025",101880,0,0,11,1,"OK/OPEN","-",NA
"6026",101883,0,0,6,1,"OK/OPEN","-",NA
"6027",101884,0,0,0,0,"PREG","-",NA
"6028",101891,0,0,0,0,"PREG","-",NA
"6029",101905,0,0,0,0,"PREG","-",NA
"6030",101910,0,0,11,1,"OK/OPEN","-",NA
"6031",101911,0,0,9,1,"OK/OPEN","-",NA
"6032",101913,0,0,0,0,"PREG","-",NA
"6033",101914,0,0,9,1,"OK/OPEN","-",NA
"6034",101916,0,0,42,1,"OK/OPEN","-",NA
"6035",101917,0,0,0,0,"PREG","-",NA
"6036",101921,0,0,0,0,"PREG","-",NA
"6037",101923,0,0,0,0,"PREG","-",NA
"6038",101925,0,0,5,1,"OK/OPEN","-",NA
"6039",101926,0,0,0,0,"PREG","-",NA
"6040",101928,0,0,0,0,"PREG","-",NA
"6041",101931,0,0,0,0,"PREG","-",NA
"6042",101934,0,0,0,0,"PREG","-",NA
"6043",101938,0,0,0,0,"PREG","-",NA
"6044",101943,0,0,0,0,"PREG","-",NA
"6045",101945,0,0,0,0,"PREG","-",NA
"6046",101947,0,0,0,0,"PREG","-",NA
"6047",101948,0,0,0,0,"PREG","-",NA
"6048",101949,0,0,4,1,"OK/OPEN","-",NA
"6049",101952,0,0,14,1,"OK/OPEN","-",NA
"6050",101953,0,0,0,0,"PREG","-",NA
"6051",101957,0,0,0,0,"PREG","-",NA
"6052",101959,0,0,0,0,"PREG","-",NA
"6053",101963,0,0,13,1,"OK/OPEN","-",NA
"6054",101964,0,0,0,0,"PREG","-",NA
"6055",101966,0,0,0,0,"PREG","-",NA
"6056",101969,0,0,0,0,"PREG","-",NA
"6057",101971,0,0,0,0,"PREG","-",NA
"6058",101973,0,0,0,0,"PREG","-",NA
"6059",101979,0,0,5,1,"OK/OPEN","-",NA
"6060",101981,0,0,0,0,"PREG","-",NA
"6061",101984,0,0,0,0,"PREG","-",NA
"6062",101985,0,0,0,0,"PREG","-",NA
"6063",101986,0,0,5,1,"OK/OPEN","-",NA
"6064",101988,0,0,7,1,"OK/OPEN","-",NA
"6065",101990,0,0,0,0,"PREG","-",NA
"6066",101992,0,0,0,0,"PREG","-",NA
"6067",101993,0,0,0,0,"PREG","-",NA
"6068",101999,0,0,0,0,"PREG","-",NA
"6069",102002,0,0,10,1,"OK/OPEN","-",NA
"6070",102003,0,0,10,1,"OK/OPEN","-",NA
"6071",102005,0,0,8,1,"OK/OPEN","-",NA
"6072",102006,0,0,0,0,"PREG","-",NA
"6073",102008,0,0,0,0,"PREG","-",NA
"6074",102015,0,0,5,1,"OK/OPEN","-",NA
"6075",102016,0,0,0,0,"PREG","-",NA
"6076",102019,0,0,0,0,"PREG","-",NA
"6077",102021,0,0,0,0,"PREG","-",NA
"6078",102026,0,0,0,0,"PREG","-",NA
"6079",102029,0,0,0,0,"PREG","-",NA
"6080",102031,0,0,18,1,"OK/OPEN","-",NA
"6081",102033,0,0,0,0,"PREG","-",NA
"6082",102040,0,0,0,0,"PREG","-",NA
"6083",102041,0,0,0,0,"PREG","-",NA
"6084",102042,0,0,0,0,"PREG","-",NA
"6085",102043,0,0,0,0,"PREG","-",NA
"6086",102046,0,0,0,0,"PREG","-",NA
"6087",102050,0,0,0,0,"PREG","-",NA
"6088",102052,0,0,10,1,"OK/OPEN","-",NA
"6089",102054,0,0,0,0,"PREG","-",NA
"6090",102055,0,0,0,0,"PREG","-",NA
"6091",102057,0,0,14,1,"OK/OPEN","-",NA
"6092",102059,0,0,0,0,"PREG","-",NA
"6093",102060,0,0,0,0,"PREG","-",NA
"6094",102063,0,0,0,0,"PREG","-",NA
"6095",102065,0,0,11,1,"OK/OPEN","-",NA
"6096",102066,0,0,16,1,"OK/OPEN","-",NA
"6097",102067,0,0,0,0,"PREG","-",NA
"6098",102071,0,0,0,0,"PREG","-",NA
"6099",102076,0,0,0,0,"PREG","-",NA
"6100",102078,0,0,10,1,"OK/OPEN","-",NA
"6101",102081,0,0,10,1,"OK/OPEN","-",NA
"6102",102082,0,0,4,1,"OK/OPEN","-",NA
"6103",102083,0,0,0,0,"PREG","-",NA
"6104",102084,0,0,0,0,"PREG","-",NA
"6105",102085,0,0,0,0,"PREG","-",NA
"6106",102086,0,0,0,0,"PREG","-",NA
"6107",102088,0,0,10,1,"OK/OPEN","-",NA
"6108",102090,0,0,14,1,"OK/OPEN","-",NA
"6109",102091,0,0,4,1,"OK/OPEN","-",NA
"6110",102094,0,0,0,0,"PREG","-",NA
"6111",102095,0,0,0,0,"PREG","-",NA
"6112",102096,0,0,13,1,"OK/OPEN","-",NA
"6113",102097,0,0,0,0,"PREG","-",NA
"6114",102098,0,0,0,0,"PREG","-",NA
"6115",102102,0,0,0,0,"PREG","-",NA
"6116",102103,0,0,13,1,"OK/OPEN","-",NA
"6117",102105,0,0,11,1,"OK/OPEN","-",NA
"6118",102106,0,0,0,0,"PREG","-",NA
"6119",102111,0,0,0,0,"PREG","-",NA
"6120",102112,0,0,0,0,"PREG","-",NA
"6121",102114,0,0,0,0,"PREG","-",NA
"6122",102115,0,0,0,0,"PREG","-",NA
"6123",102116,0,0,0,0,"PREG","-",NA
"6124",102117,0,0,0,0,"PREG","-",NA
"6125",102120,0,0,0,0,"PREG","-",NA
"6126",102124,0,0,0,0,"PREG","-",NA
"6127",102125,0,0,0,0,"PREG","-",NA
"6128",102126,0,0,0,0,"PREG","-",NA
"6129",102127,0,0,4,1,"OK/OPEN","-",NA
"6130",102128,0,0,0,0,"PREG","-",NA
"6131",102129,0,0,0,0,"PREG","-",NA
"6132",102134,0,0,0,0,"PREG","-",NA
"6133",102137,0,0,0,0,"PREG","-",NA
"6134",102142,0,0,0,0,"PREG","-",NA
"6135",102144,0,0,5,1,"OK/OPEN","-",NA
"6136",102146,0,0,0,0,"PREG","-",NA
"6137",102148,0,0,0,0,"PREG","-",NA
"6138",102150,0,0,0,0,"PREG","-",NA
"6139",102151,0,0,0,0,"PREG","-",NA
"6140",102153,0,0,0,0,"PREG","-",NA
"6141",102154,0,0,0,0,"PREG","-",NA
"6142",102156,0,0,0,0,"PREG","-",NA
"6143",102158,0,0,0,0,"PREG","-",NA
"6144",102160,0,0,0,0,"PREG","-",NA
"6145",102161,0,0,0,0,"PREG","-",NA
"6146",102162,0,0,0,0,"PREG","-",NA
"6147",102164,0,0,0,0,"PREG","-",NA
"6148",102165,0,0,0,0,"PREG","-",NA
"6149",102166,0,0,0,0,"PREG","-",NA
"6150",102169,0,0,0,0,"PREG","-",NA
"6151",102170,0,0,0,0,"PREG","-",NA
"6152",102172,0,0,0,0,"PREG","-",NA
"6153",102173,0,0,0,0,"PREG","-",NA
"6154",102174,0,0,0,0,"PREG","-",NA
"6155",102176,0,0,0,0,"PREG","-",NA
"6156",102177,0,0,0,0,"PREG","-",NA
"6157",102184,0,0,0,0,"PREG","-",NA
"6158",102187,0,0,0,0,"PREG","-",NA
"6159",102189,0,0,0,0,"PREG","-",NA
"6160",102191,0,0,0,0,"PREG","-",NA
"6161",102192,0,0,0,0,"PREG","-",NA
"6162",102193,0,0,0,0,"PREG","-",NA
"6163",102194,0,0,0,0,"PREG","-",NA
"6164",102195,0,0,0,0,"PREG","-",NA
"6165",102197,0,0,0,0,"PREG","-",NA
"6166",102200,0,0,0,0,"PREG","-",NA
"6167",102202,0,0,0,0,"PREG","-",NA
"6168",102204,0,0,0,0,"PREG","-",NA
"6169",102206,0,0,0,0,"PREG","-",NA
"6170",102208,0,0,0,0,"PREG","-",NA
"6171",102212,0,0,0,0,"PREG","-",NA
"6172",102213,0,0,0,0,"PREG","-",NA
"6173",102214,0,0,0,0,"PREG","-",NA
"6174",102215,0,0,0,0,"PREG","-",NA
"6175",102216,0,0,0,0,"PREG","-",NA
"6176",102217,0,0,0,0,"PREG","-",NA
"6177",102220,0,0,0,0,"PREG","-",NA
"6178",102221,0,0,0,0,"PREG","-",NA
"6179",102223,0,0,0,0,"PREG","-",NA
"6180",102225,0,0,0,0,"PREG","-",NA
"6181",102226,0,0,0,0,"PREG","-",NA
"6182",102227,0,0,0,0,"PREG","-",NA
"6183",102228,0,0,0,0,"PREG","-",NA
"6184",102229,0,0,0,0,"PREG","-",NA
"6185",102232,0,0,0,0,"PREG","-",NA
"6186",102235,0,0,0,0,"PREG","-",NA
"6187",102236,0,0,0,0,"PREG","-",NA
"6188",102238,0,0,0,0,"PREG","-",NA
"6189",102239,0,0,0,0,"PREG","-",NA
"6190",102245,0,0,138,1,"BRED","-",NA
"6191",102247,0,0,0,0,"PREG","-",NA
"6192",102248,0,0,0,0,"PREG","-",NA
"6193",102249,0,0,0,0,"PREG","-",NA
"6194",102254,0,0,0,0,"PREG","-",NA
"6195",102257,0,0,0,0,"PREG","-",NA
"6196",102258,0,0,0,0,"PREG","-",NA
"6197",102261,0,0,0,0,"PREG","-",NA
"6198",102262,0,0,0,0,"PREG","-",NA
"6199",102263,0,0,0,0,"PREG","-",NA
"6200",102264,0,0,0,0,"PREG","-",NA
"6201",102266,0,0,0,0,"PREG","-",NA
"6202",102268,0,0,0,0,"PREG","-",NA
"6203",102270,0,0,0,0,"PREG","-",NA
"6204",102271,0,0,0,0,"PREG","-",NA
"6205",102273,0,0,0,0,"PREG","-",NA
"6206",102277,0,0,0,0,"PREG","-",NA
"6207",102280,0,0,0,0,"PREG","-",NA
"6208",102282,0,0,0,0,"PREG","-",NA
"6209",102288,0,0,0,0,"PREG","-",NA
"6210",102289,0,0,0,0,"PREG","-",NA
"6211",102292,0,0,0,0,"PREG","-",NA
"6212",102294,0,0,0,0,"PREG","-",NA
"6213",102298,0,0,0,0,"PREG","-",NA
"6214",102300,0,0,0,0,"PREG","-",NA
"6215",102304,0,0,0,0,"PREG","-",NA
"6216",102307,0,0,0,0,"PREG","-",NA
"6217",102310,0,0,0,0,"PREG","-",NA
"6218",102314,0,0,0,0,"PREG","-",NA
"6219",102315,0,0,0,0,"PREG","-",NA
"6220",102320,0,0,0,0,"PREG","-",NA
"6221",102321,0,0,0,0,"PREG","-",NA
"6222",102322,0,0,0,0,"BRED","-",NA
"6223",102323,0,0,0,0,"PREG","-",NA
"6224",102331,0,0,0,0,"PREG","-",NA
"6225",102339,0,0,0,0,"PREG","-",NA
"6226",102340,0,0,0,0,"PREG","-",NA
"6227",102346,0,0,0,0,"PREG","-",NA
"6228",102348,0,0,0,0,"PREG","-",NA
"6229",102353,0,0,0,0,"PREG","-",NA
"6230",102360,0,0,0,0,"PREG","-",NA
"6231",102363,0,0,0,0,"PREG","-",NA
"6232",102366,0,0,0,0,"PREG","-",NA
"6233",102370,0,0,0,0,"PREG","-",NA
"6234",102372,0,0,0,0,"PREG","-",NA
"6235",102374,0,0,0,0,"PREG","-",NA
"6236",102375,0,0,0,0,"PREG","-",NA
"6237",102377,0,0,0,0,"PREG","-",NA
"6238",102380,0,0,0,0,"PREG","-",NA
"6239",102381,0,0,0,0,"PREG","-",NA
"6240",102382,0,0,0,0,"PREG","-",NA
"6241",102385,0,0,0,0,"PREG","-",NA
"6242",102386,0,0,0,0,"PREG","-",NA
"6243",102387,0,0,0,0,"PREG","-",NA
"6244",102388,0,0,0,0,"PREG","-",NA
"6245",102391,0,0,0,0,"PREG","-",NA
"6246",102392,0,0,0,0,"PREG","-",NA
"6247",102393,0,0,0,0,"PREG","-",NA
"6248",102395,0,0,0,0,"PREG","-",NA
"6249",102396,0,0,0,0,"PREG","-",NA
"6250",102397,0,0,0,0,"PREG","-",NA
"6251",102398,0,0,0,0,"NO BRED",NA,NA
"6252",102399,0,0,0,0,"PREG","-",NA
"6253",102405,0,0,0,0,"PREG","-",NA
"6254",102408,0,0,0,0,"PREG","-",NA
"6255",102409,0,0,0,0,"PREG","-",NA
"6256",102410,0,0,0,0,"PREG","-",NA
"6257",102411,0,0,0,0,"PREG","-",NA
"6258",102412,0,0,0,0,"PREG","-",NA
"6259",102416,0,0,0,0,"PREG","-",NA
"6260",102418,0,0,0,0,"PREG","-",NA
"6261",102419,0,0,0,0,"PREG","-",NA
"6262",102420,0,0,0,0,"PREG","-",NA
"6263",102421,0,0,0,0,"PREG","-",NA
"6264",102427,0,0,0,0,"PREG","-",NA
"6265",102431,0,0,0,0,"PREG","-",NA
"6266",102435,0,0,0,0,"PREG","-",NA
"6267",102439,0,0,0,0,"PREG","-",NA
"6268",102441,0,0,0,0,"PREG","-",NA
"6269",102442,0,0,0,0,"PREG","-",NA
"6270",102443,0,0,0,0,"PREG","-",NA
"6271",102446,0,0,0,0,"PREG","-",NA
"6272",102447,0,0,0,0,"PREG","-",NA
"6273",102448,0,0,0,0,"PREG","-",NA
"6274",102450,0,0,0,0,"PREG","-",NA
"6275",102452,0,0,0,0,"PREG","-",NA
"6276",102453,0,0,0,0,"PREG","-",NA
"6277",102455,0,0,0,0,"PREG","-",NA
"6278",102456,0,0,0,0,"PREG","-",NA
"6279",102459,0,0,0,0,"PREG","-",NA
"6280",102460,0,0,0,0,"PREG","-",NA
"6281",102468,0,0,0,0,"PREG","-",NA
